bin_id,timestamp,waste_level_kg,capacity_kg,fill_percentage,day_of_week,hour,is_weekend,is_market_area
BIN005,2024-03-07 06:00:00,12.05,80,15.1,3,6,0,0
BIN005,2024-03-07 12:00:00,18.76,80,23.5,3,12,0,0
BIN005,2024-03-07 18:00:00,23.29,80,29.1,3,18,0,0
BIN005,2024-03-08 00:00:00,24.74,80,30.9,4,0,0,0
BIN005,2024-03-08 06:00:00,27.84,80,34.8,4,6,0,0
BIN005,2024-03-08 12:00:00,33.38,80,41.7,4,12,0,0
BIN005,2024-03-08 18:00:00,36.77,80,46.0,4,18,0,0
BIN005,2024-03-09 00:00:00,39.75,80,49.7,5,0,1,0
BIN005,2024-03-09 06:00:00,48.02,80,60.0,5,6,1,0
BIN005,2024-03-09 12:00:00,51.13,80,63.9,5,12,1,0
BIN005,2024-03-09 18:00:00,57.19,80,71.5,5,18,1,0
BIN005,2024-03-10 00:00:00,63.64,80,79.5,6,0,1,0
BIN005,2024-03-10 06:00:00,69.05,80,86.3,6,6,1,0
BIN005,2024-03-10 12:00:00,20.5,80,25.6,6,12,1,0
BIN005,2024-03-10 18:00:00,24.1,80,30.1,6,18,1,0
BIN005,2024-03-11 00:00:00,29.26,80,36.6,0,0,0,0
BIN005,2024-03-11 06:00:00,35.49,80,44.4,0,6,0,0
BIN005,2024-03-11 12:00:00,40.38,80,50.5,0,12,0,0
BIN005,2024-03-11 18:00:00,46.32,80,57.9,0,18,0,0
BIN005,2024-03-12 00:00:00,49.69,80,62.1,1,0,0,0
BIN005,2024-03-12 06:00:00,51.85,80,64.8,1,6,0,0
BIN005,2024-03-12 12:00:00,56.94,80,71.2,1,12,0,0
BIN005,2024-03-12 18:00:00,63.62,80,79.5,1,18,0,0
BIN005,2024-03-13 00:00:00,16.59,80,20.7,2,0,0,0
BIN005,2024-03-13 06:00:00,22.24,80,27.8,2,6,0,0
BIN005,2024-03-13 12:00:00,26.09,80,32.6,2,12,0,0
BIN005,2024-03-13 18:00:00,32.58,80,40.7,2,18,0,0
BIN005,2024-03-14 00:00:00,37.96,80,47.4,3,0,0,0
BIN005,2024-03-14 06:00:00,40.58,80,50.7,3,6,0,0
BIN005,2024-03-14 12:00:00,48.99,80,61.2,3,12,0,0
BIN005,2024-03-14 18:00:00,54.45,80,68.1,3,18,0,0
BIN005,2024-03-15 00:00:00,53.98,80,67.5,4,0,0,0
BIN005,2024-03-15 06:00:00,60.76,80,75.9,4,6,0,0
BIN005,2024-03-15 12:00:00,64.03,80,80.0,4,12,0,0
BIN005,2024-03-15 18:00:00,18.38,80,23.0,4,18,0,0
BIN005,2024-03-16 00:00:00,22.59,80,28.2,5,0,1,0
BIN005,2024-03-16 06:00:00,24.3,80,30.4,5,6,1,0
BIN005,2024-03-16 12:00:00,32.37,80,40.5,5,12,1,0
BIN005,2024-03-16 18:00:00,38.54,80,48.2,5,18,1,0
BIN005,2024-03-17 00:00:00,45.56,80,57.0,6,0,1,0
BIN005,2024-03-17 06:00:00,49.03,80,61.3,6,6,1,0
BIN005,2024-03-17 12:00:00,54.7,80,68.4,6,12,1,0
BIN005,2024-03-17 18:00:00,59.96,80,74.9,6,18,1,0
BIN005,2024-03-18 00:00:00,63.74,80,79.7,0,0,0,0
BIN005,2024-03-18 06:00:00,16.19,80,20.2,0,6,0,0
BIN005,2024-03-18 12:00:00,20.86,80,26.1,0,12,0,0
BIN005,2024-03-18 18:00:00,27.1,80,33.9,0,18,0,0
BIN005,2024-03-19 00:00:00,27.19,80,34.0,1,0,0,0
BIN005,2024-03-19 06:00:00,36.95,80,46.2,1,6,0,0
BIN005,2024-03-19 12:00:00,41.1,80,51.4,1,12,0,0
BIN005,2024-03-19 18:00:00,43.14,80,53.9,1,18,0,0
BIN005,2024-03-20 00:00:00,49.25,80,61.6,2,0,0,0
BIN005,2024-03-20 06:00:00,53.96,80,67.5,2,6,0,0
BIN005,2024-03-20 12:00:00,60.65,80,75.8,2,12,0,0
BIN005,2024-03-20 18:00:00,64.14,80,80.2,2,18,0,0
BIN005,2024-03-21 00:00:00,64.6,80,80.8,3,0,0,0
BIN005,2024-03-21 06:00:00,15.08,80,18.9,3,6,0,0
BIN005,2024-03-21 12:00:00,24.02,80,30.0,3,12,0,0
BIN005,2024-03-21 18:00:00,25.48,80,31.8,3,18,0,0
BIN005,2024-03-22 00:00:00,29.58,80,37.0,4,0,0,0
BIN005,2024-03-22 06:00:00,34.76,80,43.4,4,6,0,0
BIN005,2024-03-22 12:00:00,40.64,80,50.8,4,12,0,0
BIN005,2024-03-22 18:00:00,44.02,80,55.0,4,18,0,0
BIN005,2024-03-23 00:00:00,47.97,80,60.0,5,0,1,0
BIN005,2024-03-23 06:00:00,51.44,80,64.3,5,6,1,0
BIN005,2024-03-23 12:00:00,61.07,80,76.3,5,12,1,0
BIN005,2024-03-23 18:00:00,67.95,80,84.9,5,18,1,0
BIN005,2024-03-24 00:00:00,71.39,80,89.2,6,0,1,0
BIN005,2024-03-24 06:00:00,10.35,80,12.9,6,6,1,0
BIN005,2024-03-24 12:00:00,16.13,80,20.2,6,12,1,0
BIN005,2024-03-24 18:00:00,20.86,80,26.1,6,18,1,0
BIN005,2024-03-25 00:00:00,29.37,80,36.7,0,0,0,0
BIN005,2024-03-25 06:00:00,29.0,80,36.3,0,6,0,0
BIN005,2024-03-25 12:00:00,43.03,80,53.8,0,12,0,0
BIN005,2024-03-25 18:00:00,45.59,80,57.0,0,18,0,0
BIN005,2024-03-26 00:00:00,50.82,80,63.5,1,0,0,0
BIN005,2024-03-26 06:00:00,51.61,80,64.5,1,6,0,0
BIN005,2024-03-26 12:00:00,58.11,80,72.6,1,12,0,0
BIN005,2024-03-26 18:00:00,59.21,80,74.0,1,18,0,0
BIN005,2024-03-27 00:00:00,66.58,80,83.2,2,0,0,0
BIN005,2024-03-27 06:00:00,19.62,80,24.5,2,6,0,0
BIN005,2024-03-27 12:00:00,24.74,80,30.9,2,12,0,0
BIN005,2024-03-27 18:00:00,29.08,80,36.4,2,18,0,0
BIN005,2024-03-28 00:00:00,28.34,80,35.4,3,0,0,0
BIN005,2024-03-28 06:00:00,30.89,80,38.6,3,6,0,0
BIN005,2024-03-28 12:00:00,40.61,80,50.8,3,12,0,0
BIN005,2024-03-28 18:00:00,47.72,80,59.6,3,18,0,0
BIN005,2024-03-29 00:00:00,54.34,80,67.9,4,0,0,0
BIN005,2024-03-29 06:00:00,53.71,80,67.1,4,6,0,0
BIN005,2024-03-29 12:00:00,59.73,80,74.7,4,12,0,0
BIN005,2024-03-29 18:00:00,64.9,80,81.1,4,18,0,0
BIN005,2024-03-30 00:00:00,70.35,80,87.9,5,0,1,0
BIN005,2024-03-30 06:00:00,11.69,80,14.6,5,6,1,0
BIN005,2024-03-30 12:00:00,22.22,80,27.8,5,12,1,0
BIN005,2024-03-30 18:00:00,26.09,80,32.6,5,18,1,0
BIN006,2024-01-01 00:00:00,29.9,150,19.9,0,0,0,1
BIN006,2024-01-01 06:00:00,34.38,150,22.9,0,6,0,1
BIN006,2024-01-01 12:00:00,42.9,150,28.6,0,12,0,1
BIN006,2024-01-01 18:00:00,52.95,150,35.3,0,18,0,1
BIN006,2024-01-02 00:00:00,62.71,150,41.8,1,0,0,1
BIN006,2024-01-02 06:00:00,64.85,150,43.2,1,6,0,1
BIN006,2024-01-02 12:00:00,74.48,150,49.7,1,12,0,1
BIN006,2024-01-02 18:00:00,87.12,150,58.1,1,18,0,1
BIN006,2024-01-03 00:00:00,94.02,150,62.7,2,0,0,1
BIN006,2024-01-03 06:00:00,101.63,150,67.8,2,6,0,1
BIN006,2024-01-03 12:00:00,110.69,150,73.8,2,12,0,1
BIN006,2024-01-03 18:00:00,117.95,150,78.6,2,18,0,1
BIN006,2024-01-04 00:00:00,119.83,150,79.9,3,0,0,1
BIN006,2024-01-04 06:00:00,11.91,150,7.9,3,6,0,1
BIN006,2024-01-04 12:00:00,22.65,150,15.1,3,12,0,1
BIN006,2024-01-04 18:00:00,32.21,150,21.5,3,18,0,1
BIN006,2024-01-05 00:00:00,39.48,150,26.3,4,0,0,1
BIN006,2024-01-05 06:00:00,48.95,150,32.6,4,6,0,1
BIN006,2024-01-05 12:00:00,62.19,150,41.5,4,12,0,1
BIN006,2024-01-05 18:00:00,66.79,150,44.5,4,18,0,1
BIN006,2024-01-06 00:00:00,76.9,150,51.3,5,0,1,1
BIN006,2024-01-06 06:00:00,84.93,150,56.6,5,6,1,1
BIN006,2024-01-06 12:00:00,91.57,150,61.0,5,12,1,1
BIN006,2024-01-06 18:00:00,97.15,150,64.8,5,18,1,1
BIN006,2024-01-07 00:00:00,112.12,150,74.7,6,0,1,1
BIN006,2024-01-07 06:00:00,122.07,150,81.4,6,6,1,1
BIN006,2024-01-07 12:00:00,20.9,150,13.9,6,12,1,1
BIN006,2024-01-07 18:00:00,28.49,150,19.0,6,18,1,1
BIN006,2024-01-08 00:00:00,32.92,150,21.9,0,0,0,1
BIN006,2024-01-08 06:00:00,39.53,150,26.4,0,6,0,1
BIN006,2024-01-08 12:00:00,43.75,150,29.2,0,12,0,1
BIN006,2024-01-08 18:00:00,50.78,150,33.9,0,18,0,1
BIN006,2024-01-09 00:00:00,58.02,150,38.7,1,0,0,1
BIN006,2024-01-09 06:00:00,60.4,150,40.3,1,6,0,1
BIN006,2024-01-09 12:00:00,70.32,150,46.9,1,12,0,1
BIN006,2024-01-09 18:00:00,79.19,150,52.8,1,18,0,1
BIN006,2024-01-10 00:00:00,84.35,150,56.2,2,0,0,1
BIN006,2024-01-10 06:00:00,85.75,150,57.2,2,6,0,1
BIN006,2024-01-10 12:00:00,99.03,150,66.0,2,12,0,1
BIN006,2024-01-10 18:00:00,106.91,150,71.3,2,18,0,1
BIN006,2024-01-11 00:00:00,115.68,150,77.1,3,0,0,1
BIN006,2024-01-11 06:00:00,122.77,150,81.8,3,6,0,1
BIN006,2024-01-11 12:00:00,17.49,150,11.7,3,12,0,1
BIN006,2024-01-11 18:00:00,25.12,150,16.7,3,18,0,1
BIN006,2024-01-12 00:00:00,32.22,150,21.5,4,0,0,1
BIN006,2024-01-12 06:00:00,39.86,150,26.6,4,6,0,1
BIN006,2024-01-12 12:00:00,50.71,150,33.8,4,12,0,1
BIN006,2024-01-12 18:00:00,59.09,150,39.4,4,18,0,1
BIN006,2024-01-13 00:00:00,65.09,150,43.4,5,0,1,1
BIN006,2024-01-13 06:00:00,74.13,150,49.4,5,6,1,1
BIN006,2024-01-13 12:00:00,83.81,150,55.9,5,12,1,1
BIN006,2024-01-13 18:00:00,98.75,150,65.8,5,18,1,1
BIN006,2024-01-14 00:00:00,106.79,150,71.2,6,0,1,1
BIN006,2024-01-14 06:00:00,115.71,150,77.1,6,6,1,1
BIN006,2024-01-14 12:00:00,134.08,150,89.4,6,12,1,1
BIN006,2024-01-14 18:00:00,19.78,150,13.2,6,18,1,1
BIN006,2024-01-15 00:00:00,27.4,150,18.3,0,0,0,1
BIN006,2024-01-15 06:00:00,32.68,150,21.8,0,6,0,1
BIN006,2024-01-15 12:00:00,37.47,150,25.0,0,12,0,1
BIN006,2024-01-15 18:00:00,45.95,150,30.6,0,18,0,1
BIN006,2024-01-16 00:00:00,49.07,150,32.7,1,0,0,1
BIN006,2024-01-16 06:00:00,54.69,150,36.5,1,6,0,1
BIN006,2024-01-16 12:00:00,60.88,150,40.6,1,12,0,1
BIN006,2024-01-16 18:00:00,64.26,150,42.8,1,18,0,1
BIN006,2024-01-17 00:00:00,73.36,150,48.9,2,0,0,1
BIN006,2024-01-17 06:00:00,80.38,150,53.6,2,6,0,1
BIN006,2024-01-17 12:00:00,85.32,150,56.9,2,12,0,1
BIN006,2024-01-17 18:00:00,92.21,150,61.5,2,18,0,1
BIN006,2024-01-18 00:00:00,102.96,150,68.6,3,0,0,1
BIN006,2024-01-18 06:00:00,105.75,150,70.5,3,6,0,1
BIN006,2024-01-18 12:00:00,114.16,150,76.1,3,12,0,1
BIN006,2024-01-18 18:00:00,116.09,150,77.4,3,18,0,1
BIN006,2024-01-19 00:00:00,123.72,150,82.5,4,0,0,1
BIN006,2024-01-19 06:00:00,11.29,150,7.5,4,6,0,1
BIN006,2024-01-19 12:00:00,15.75,150,10.5,4,12,0,1
BIN006,2024-01-19 18:00:00,19.81,150,13.2,4,18,0,1
BIN006,2024-01-20 00:00:00,30.01,150,20.0,5,0,1,1
BIN006,2024-01-20 06:00:00,30.18,150,20.1,5,6,1,1
BIN006,2024-01-20 12:00:00,40.95,150,27.3,5,12,1,1
BIN006,2024-01-20 18:00:00,50.39,150,33.6,5,18,1,1
BIN006,2024-01-21 00:00:00,56.0,150,37.3,6,0,1,1
BIN006,2024-01-21 06:00:00,63.4,150,42.3,6,6,1,1
BIN006,2024-01-21 12:00:00,73.68,150,49.1,6,12,1,1
BIN006,2024-01-21 18:00:00,80.52,150,53.7,6,18,1,1
BIN006,2024-01-22 00:00:00,84.75,150,56.5,0,0,0,1
BIN006,2024-01-22 06:00:00,89.26,150,59.5,0,6,0,1
BIN006,2024-01-22 12:00:00,101.98,150,68.0,0,12,0,1
BIN006,2024-01-22 18:00:00,111.6,150,74.4,0,18,0,1
BIN006,2024-01-23 00:00:00,117.53,150,78.4,1,0,0,1
BIN006,2024-01-23 06:00:00,122.71,150,81.8,1,6,0,1
BIN006,2024-01-23 12:00:00,26.95,150,18.0,1,12,0,1
BIN006,2024-01-23 18:00:00,35.89,150,23.9,1,18,0,1
BIN006,2024-01-24 00:00:00,38.76,150,25.8,2,0,0,1
BIN006,2024-01-24 06:00:00,47.96,150,32.0,2,6,0,1
BIN006,2024-01-24 12:00:00,55.72,150,37.1,2,12,0,1
BIN006,2024-01-24 18:00:00,67.69,150,45.1,2,18,0,1
BIN006,2024-01-25 00:00:00,73.76,150,49.2,3,0,0,1
BIN006,2024-01-25 06:00:00,80.73,150,53.8,3,6,0,1
BIN006,2024-01-25 12:00:00,92.79,150,61.9,3,12,0,1
BIN006,2024-01-25 18:00:00,96.91,150,64.6,3,18,0,1
BIN006,2024-01-26 00:00:00,100.01,150,66.7,4,0,0,1
BIN006,2024-01-26 06:00:00,111.5,150,74.3,4,6,0,1
BIN006,2024-01-26 12:00:00,123.85,150,82.6,4,12,0,1
BIN006,2024-01-26 18:00:00,12.58,150,8.4,4,18,0,1
BIN006,2024-01-27 00:00:00,18.43,150,12.3,5,0,1,1
BIN006,2024-01-27 06:00:00,27.27,150,18.2,5,6,1,1
BIN006,2024-01-27 12:00:00,37.74,150,25.2,5,12,1,1
BIN006,2024-01-27 18:00:00,49.83,150,33.2,5,18,1,1
BIN006,2024-01-28 00:00:00,60.2,150,40.1,6,0,1,1
BIN006,2024-01-28 06:00:00,67.26,150,44.8,6,6,1,1
BIN006,2024-01-28 12:00:00,82.61,150,55.1,6,12,1,1
BIN006,2024-01-28 18:00:00,85.62,150,57.1,6,18,1,1
BIN006,2024-01-29 00:00:00,92.8,150,61.9,0,0,0,1
BIN006,2024-01-29 06:00:00,99.35,150,66.2,0,6,0,1
BIN006,2024-01-29 12:00:00,109.95,150,73.3,0,12,0,1
BIN006,2024-01-29 18:00:00,117.84,150,78.6,0,18,0,1
BIN006,2024-01-30 00:00:00,122.81,150,81.9,1,0,0,1
BIN006,2024-01-30 06:00:00,13.44,150,9.0,1,6,0,1
BIN006,2024-01-30 12:00:00,20.57,150,13.7,1,12,0,1
BIN006,2024-01-30 18:00:00,27.41,150,18.3,1,18,0,1
BIN006,2024-01-31 00:00:00,35.1,150,23.4,2,0,0,1
BIN006,2024-01-31 06:00:00,35.6,150,23.7,2,6,0,1
BIN006,2024-01-31 12:00:00,45.35,150,30.2,2,12,0,1
BIN006,2024-01-31 18:00:00,55.24,150,36.8,2,18,0,1
BIN006,2024-02-01 00:00:00,62.92,150,41.9,3,0,0,1
BIN006,2024-02-01 06:00:00,67.22,150,44.8,3,6,0,1
BIN006,2024-02-01 12:00:00,78.63,150,52.4,3,12,0,1
BIN006,2024-02-01 18:00:00,85.93,150,57.3,3,18,0,1
BIN006,2024-02-02 00:00:00,96.38,150,64.3,4,0,0,1
BIN006,2024-02-02 06:00:00,102.42,150,68.3,4,6,0,1
BIN006,2024-02-02 12:00:00,111.83,150,74.6,4,12,0,1
BIN006,2024-02-02 18:00:00,116.87,150,77.9,4,18,0,1
BIN006,2024-02-03 00:00:00,125.05,150,83.4,5,0,1,1
BIN006,2024-02-03 06:00:00,15.84,150,10.6,5,6,1,1
BIN006,2024-02-03 12:00:00,31.69,150,21.1,5,12,1,1
BIN006,2024-02-03 18:00:00,36.77,150,24.5,5,18,1,1
BIN006,2024-02-04 00:00:00,47.09,150,31.4,6,0,1,1
BIN006,2024-02-04 06:00:00,48.91,150,32.6,6,6,1,1
BIN006,2024-02-04 12:00:00,64.49,150,43.0,6,12,1,1
BIN006,2024-02-04 18:00:00,78.1,150,52.1,6,18,1,1
BIN006,2024-02-05 00:00:00,83.98,150,56.0,0,0,0,1
BIN006,2024-02-05 06:00:00,85.75,150,57.2,0,6,0,1
BIN006,2024-02-05 12:00:00,97.07,150,64.7,0,12,0,1
BIN006,2024-02-05 18:00:00,110.64,150,73.8,0,18,0,1
BIN006,2024-02-06 00:00:00,113.15,150,75.4,1,0,0,1
BIN006,2024-02-06 06:00:00,117.14,150,78.1,1,6,0,1
BIN006,2024-02-06 12:00:00,127.01,150,84.7,1,12,0,1
BIN006,2024-02-06 18:00:00,17.05,150,11.4,1,18,0,1
BIN006,2024-02-07 00:00:00,23.91,150,15.9,2,0,0,1
BIN006,2024-02-07 06:00:00,27.12,150,18.1,2,6,0,1
BIN006,2024-02-07 12:00:00,43.73,150,29.2,2,12,0,1
BIN006,2024-02-07 18:00:00,49.34,150,32.9,2,18,0,1
BIN006,2024-02-08 00:00:00,58.4,150,38.9,3,0,0,1
BIN006,2024-02-08 06:00:00,68.22,150,45.5,3,6,0,1
BIN006,2024-02-08 12:00:00,75.22,150,50.1,3,12,0,1
BIN006,2024-02-08 18:00:00,82.86,150,55.2,3,18,0,1
BIN006,2024-02-09 00:00:00,91.0,150,60.7,4,0,0,1
BIN006,2024-02-09 06:00:00,93.98,150,62.7,4,6,0,1
BIN006,2024-02-09 12:00:00,106.41,150,70.9,4,12,0,1
BIN006,2024-02-09 18:00:00,111.25,150,74.2,4,18,0,1
BIN006,2024-02-10 00:00:00,116.38,150,77.6,5,0,1,1
BIN006,2024-02-10 06:00:00,127.35,150,84.9,5,6,1,1
BIN006,2024-02-10 12:00:00,24.86,150,16.6,5,12,1,1
BIN006,2024-02-10 18:00:00,38.07,150,25.4,5,18,1,1
BIN006,2024-02-11 00:00:00,43.16,150,28.8,6,0,1,1
BIN006,2024-02-11 06:00:00,51.02,150,34.0,6,6,1,1
BIN006,2024-02-11 12:00:00,55.4,150,36.9,6,12,1,1
BIN006,2024-02-11 18:00:00,64.3,150,42.9,6,18,1,1
BIN006,2024-02-12 00:00:00,69.97,150,46.6,0,0,0,1
BIN006,2024-02-12 06:00:00,75.04,150,50.0,0,6,0,1
BIN006,2024-02-12 12:00:00,87.51,150,58.3,0,12,0,1
BIN006,2024-02-12 18:00:00,92.69,150,61.8,0,18,0,1
BIN006,2024-02-13 00:00:00,99.7,150,66.5,1,0,0,1
BIN006,2024-02-13 06:00:00,105.35,150,70.2,1,6,0,1
BIN006,2024-02-13 12:00:00,114.01,150,76.0,1,12,0,1
BIN006,2024-02-13 18:00:00,121.85,150,81.2,1,18,0,1
BIN006,2024-02-14 00:00:00,124.29,150,82.9,2,0,0,1
BIN006,2024-02-14 06:00:00,16.14,150,10.8,2,6,0,1
BIN006,2024-02-14 12:00:00,24.9,150,16.6,2,12,0,1
BIN006,2024-02-14 18:00:00,34.33,150,22.9,2,18,0,1
BIN006,2024-02-15 00:00:00,43.65,150,29.1,3,0,0,1
BIN006,2024-02-15 06:00:00,45.83,150,30.6,3,6,0,1
BIN006,2024-02-15 12:00:00,58.53,150,39.0,3,12,0,1
BIN006,2024-02-15 18:00:00,64.77,150,43.2,3,18,0,1
BIN006,2024-02-16 00:00:00,71.52,150,47.7,4,0,0,1
BIN006,2024-02-16 06:00:00,83.17,150,55.4,4,6,0,1
BIN006,2024-02-16 12:00:00,88.89,150,59.3,4,12,0,1
BIN006,2024-02-16 18:00:00,95.93,150,64.0,4,18,0,1
BIN006,2024-02-17 00:00:00,102.3,150,68.2,5,0,1,1
BIN006,2024-02-17 06:00:00,114.07,150,76.0,5,6,1,1
BIN006,2024-02-17 12:00:00,123.12,150,82.1,5,12,1,1
BIN006,2024-02-17 18:00:00,18.7,150,12.5,5,18,1,1
BIN006,2024-02-18 00:00:00,31.1,150,20.7,6,0,1,1
BIN006,2024-02-18 06:00:00,38.04,150,25.4,6,6,1,1
BIN006,2024-02-18 12:00:00,51.67,150,34.4,6,12,1,1
BIN006,2024-02-18 18:00:00,62.09,150,41.4,6,18,1,1
BIN006,2024-02-19 00:00:00,72.06,150,48.0,0,0,0,1
BIN006,2024-02-19 06:00:00,77.57,150,51.7,0,6,0,1
BIN006,2024-02-19 12:00:00,81.89,150,54.6,0,12,0,1
BIN006,2024-02-19 18:00:00,92.36,150,61.6,0,18,0,1
BIN006,2024-02-20 00:00:00,98.25,150,65.5,1,0,0,1
BIN006,2024-02-20 06:00:00,103.23,150,68.8,1,6,0,1
BIN006,2024-02-20 12:00:00,111.28,150,74.2,1,12,0,1
BIN006,2024-02-20 18:00:00,114.88,150,76.6,1,18,0,1
BIN006,2024-02-21 00:00:00,131.78,150,87.9,2,0,0,1
BIN006,2024-02-21 06:00:00,19.34,150,12.9,2,6,0,1
BIN006,2024-02-21 12:00:00,22.92,150,15.3,2,12,0,1
BIN006,2024-02-21 18:00:00,30.16,150,20.1,2,18,0,1
BIN006,2024-02-22 00:00:00,38.96,150,26.0,3,0,0,1
BIN006,2024-02-22 06:00:00,40.74,150,27.2,3,6,0,1
BIN006,2024-02-22 12:00:00,51.65,150,34.4,3,12,0,1
BIN006,2024-02-22 18:00:00,63.24,150,42.2,3,18,0,1
BIN006,2024-02-23 00:00:00,65.47,150,43.6,4,0,0,1
BIN006,2024-02-23 06:00:00,73.07,150,48.7,4,6,0,1
BIN006,2024-02-23 12:00:00,80.41,150,53.6,4,12,0,1
BIN006,2024-02-23 18:00:00,91.36,150,60.9,4,18,0,1
BIN006,2024-02-24 00:00:00,96.25,150,64.2,5,0,1,1
BIN006,2024-02-24 06:00:00,101.91,150,67.9,5,6,1,1
BIN006,2024-02-24 12:00:00,119.72,150,79.8,5,12,1,1
BIN006,2024-02-24 18:00:00,126.69,150,84.5,5,18,1,1
BIN006,2024-02-25 00:00:00,11.41,150,7.6,6,0,1,1
BIN006,2024-02-25 06:00:00,18.92,150,12.6,6,6,1,1
BIN006,2024-02-25 12:00:00,22.61,150,15.1,6,12,1,1
BIN006,2024-02-25 18:00:00,34.88,150,23.3,6,18,1,1
BIN006,2024-02-26 00:00:00,40.91,150,27.3,0,0,0,1
BIN006,2024-02-26 06:00:00,45.71,150,30.5,0,6,0,1
BIN006,2024-02-26 12:00:00,60.49,150,40.3,0,12,0,1
BIN006,2024-02-26 18:00:00,64.4,150,42.9,0,18,0,1
BIN006,2024-02-27 00:00:00,71.27,150,47.5,1,0,0,1
BIN006,2024-02-27 06:00:00,82.89,150,55.3,1,6,0,1
BIN006,2024-02-27 12:00:00,92.48,150,61.7,1,12,0,1
BIN006,2024-02-27 18:00:00,99.58,150,66.4,1,18,0,1
BIN006,2024-02-28 00:00:00,107.91,150,71.9,2,0,0,1
BIN006,2024-02-28 06:00:00,117.01,150,78.0,2,6,0,1
BIN006,2024-02-28 12:00:00,127.68,150,85.1,2,12,0,1
BIN006,2024-02-28 18:00:00,13.96,150,9.3,2,18,0,1
BIN006,2024-02-29 00:00:00,15.92,150,10.6,3,0,0,1
BIN006,2024-02-29 06:00:00,26.75,150,17.8,3,6,0,1
BIN006,2024-02-29 12:00:00,28.1,150,18.7,3,12,0,1
BIN006,2024-02-29 18:00:00,34.14,150,22.8,3,18,0,1
BIN006,2024-03-01 00:00:00,39.32,150,26.2,4,0,0,1
BIN006,2024-03-01 06:00:00,42.04,150,28.0,4,6,0,1
BIN006,2024-03-01 12:00:00,53.63,150,35.8,4,12,0,1
BIN006,2024-03-01 18:00:00,62.59,150,41.7,4,18,0,1
BIN006,2024-03-02 00:00:00,70.22,150,46.8,5,0,1,1
BIN006,2024-03-02 06:00:00,82.93,150,55.3,5,6,1,1
BIN006,2024-03-02 12:00:00,88.33,150,58.9,5,12,1,1
BIN006,2024-03-02 18:00:00,96.52,150,64.3,5,18,1,1
BIN006,2024-03-03 00:00:00,103.06,150,68.7,6,0,1,1
BIN006,2024-03-03 06:00:00,113.51,150,75.7,6,6,1,1
BIN006,2024-03-03 12:00:00,121.07,150,80.7,6,12,1,1
BIN006,2024-03-03 18:00:00,15.51,150,10.3,6,18,1,1
BIN006,2024-03-04 00:00:00,26.41,150,17.6,0,0,0,1
BIN006,2024-03-04 06:00:00,29.19,150,19.5,0,6,0,1
BIN006,2024-03-04 12:00:00,41.95,150,28.0,0,12,0,1
BIN006,2024-03-04 18:00:00,51.2,150,34.1,0,18,0,1
BIN006,2024-03-05 00:00:00,60.63,150,40.4,1,0,0,1
BIN006,2024-03-05 06:00:00,66.21,150,44.1,1,6,0,1
BIN006,2024-03-05 12:00:00,70.88,150,47.3,1,12,0,1
BIN006,2024-03-05 18:00:00,78.58,150,52.4,1,18,0,1
BIN006,2024-03-06 00:00:00,83.87,150,55.9,2,0,0,1
BIN006,2024-03-06 06:00:00,91.16,150,60.8,2,6,0,1
BIN006,2024-03-06 12:00:00,100.37,150,66.9,2,12,0,1
BIN006,2024-03-06 18:00:00,109.4,150,72.9,2,18,0,1
BIN006,2024-03-07 00:00:00,111.09,150,74.1,3,0,0,1
BIN006,2024-03-07 06:00:00,118.14,150,78.8,3,6,0,1
BIN006,2024-03-07 12:00:00,125.6,150,83.7,3,12,0,1
BIN006,2024-03-07 18:00:00,13.46,150,9.0,3,18,0,1
BIN006,2024-03-08 00:00:00,23.51,150,15.7,4,0,0,1
BIN006,2024-03-08 06:00:00,25.98,150,17.3,4,6,0,1
BIN006,2024-03-08 12:00:00,42.05,150,28.0,4,12,0,1
BIN006,2024-03-08 18:00:00,45.7,150,30.5,4,18,0,1
BIN006,2024-03-09 00:00:00,55.36,150,36.9,5,0,1,1
BIN006,2024-03-09 06:00:00,67.4,150,44.9,5,6,1,1
BIN006,2024-03-09 12:00:00,84.83,150,56.6,5,12,1,1
BIN006,2024-03-09 18:00:00,98.76,150,65.8,5,18,1,1
BIN006,2024-03-10 00:00:00,100.33,150,66.9,6,0,1,1
BIN006,2024-03-10 06:00:00,109.99,150,73.3,6,6,1,1
BIN006,2024-03-10 12:00:00,122.07,150,81.4,6,12,1,1
BIN006,2024-03-10 18:00:00,20.32,150,13.5,6,18,1,1
BIN006,2024-03-11 00:00:00,25.08,150,16.7,0,0,0,1
BIN006,2024-03-11 06:00:00,30.05,150,20.0,0,6,0,1
BIN006,2024-03-11 12:00:00,43.77,150,29.2,0,12,0,1
BIN006,2024-03-11 18:00:00,49.22,150,32.8,0,18,0,1
BIN006,2024-03-12 00:00:00,56.23,150,37.5,1,0,0,1
BIN006,2024-03-12 06:00:00,62.63,150,41.8,1,6,0,1
BIN006,2024-03-12 12:00:00,72.82,150,48.5,1,12,0,1
BIN006,2024-03-12 18:00:00,73.25,150,48.8,1,18,0,1
BIN006,2024-03-13 00:00:00,81.98,150,54.7,2,0,0,1
BIN006,2024-03-13 06:00:00,89.4,150,59.6,2,6,0,1
BIN006,2024-03-13 12:00:00,95.18,150,63.5,2,12,0,1
BIN006,2024-03-13 18:00:00,100.94,150,67.3,2,18,0,1
